,output_state,experiment,diagnosis,device_count,initial_eval_loss,initial_eval_top1,initial_eval_top5,invalid_loss_value,max_memory_allocated,final_batch_size,project,linear_probing,curve_length
220,xx,227215010950663391_micro_set0_FLW_v1,OOM,,,,,,,,,,
221,ok,229330763829075920_micro_set0_PLT_VIL_v1,success,1.0,3.7580560445785522,1.5625,26.5625,False,10273237504.0,32.0,AFT-MC-00,False,1.0
222,xx,23019797184162769_micro_set1_PNU_v1,OOM,,,,,,,,,,
223,ok,23143236617213288_micro_set1_APL_v1,success,1.0,3.6521016120910645,3.75,20.625,False,1163655168.0,32.0,AFT-MC-00,True,50.0
224,ok,2331099160200451_micro_set1_RSICB_v1,success,1.0,3.13125,1.875,23.125,False,46789120.0,2.0,AFT-MC-00,True,50.0
225,ok,234112116023496540_micro_set2_FNG_v1,success,1.0,3.2277810722589493,1.875,18.75,False,2543306752.0,2.0,AFT-MC-00,True,50.0
226,ok,234488564581382366_micro_set1_MED_LF_v1,success,1.0,3.05433988571167,3.125,22.5,False,8572754944.0,256.0,AFT-MC-00,True,50.0
227,xx,236353825286873901_micro_set0_CRS_v1,AMP,,,,,,,,,,
228,xx,23858873886603383_micro_set2_ACT_410_v1,batch_size>dataset_size,,,,,,,,,,
229,ok,23964119343470453_micro_set2_FNG_v1,success,1.0,3.057421875,4.375,22.5,False,2908230144.0,8.0,AFT-MC-00,True,50.0
230,ok,23945582065971847_micro_set0_RESISC_v1,success,1.0,2.8828125,12.5,31.25,False,10339389440.0,8.0,AFT-MC-00,False,1.0
231,ok,240264045468189915_micro_set2_MD_6_v1,success,,,,,,,,,,
232,xx,23519594090990662_micro_set1_INS_2_v1,success,,,,,,,,,,
233,xx,24371072883152065_micro_set1_PLT_NET_v1,AMP,,,,,,,,,,
234,ok,24317185434482641_micro_set1_DOG_v1,success,1.0,3.0263671875,7.8125,20.3125,False,10157192192.0,32.0,AFT-MC-00,False,1.0
235,xx,244044753204553397_micro_set2_ACT_410_v1,batch_size>dataset_size,,,,,,,,,,
236,ok,244283848289971831_micro_set1_ACT_40_v1,success,1.0,3.02138671875,2.5,21.875,False,182222336.0,2.0,AFT-MC-00,True,50.0
237,ok,24601568503875642_micro_set0_PLK_v1,success,1.0,1.5443161298863618e+31,5.0,25.0,False,8289370624.0,2.0,AFT-MC-00,True,50.0
238,ok,24977046746377920_micro_set1_RSICB_v1,success,1.0,2.9610753059387207,14.0625,35.9375,False,10401431552.0,32.0,AFT-MC-00,False,1.0
239,xx,25021339797091969_micro_set1_PNU_v1,OOM,,,,,,,,,,
240,xx,250440310978979976_micro_set0_TEX_v1,OOM,,,,,,,,,,
241,xx,25146651527379736_micro_set1_APL_v1,batch_size>dataset_size,,,,,,,,,,
242,xx,2530507384342709_micro_set1_RSICB_v1,batch_size>dataset_size,,,,,,,,,,
243,xx,25431181906693697_micro_set0_CRS_v1,batch_size>dataset_size,,,,,,,,,,
244,ok,2547994939772137_micro_set1_APL_v1,success,1.0,3.0220703125,5.625,28.125,True,6468306944.0,16.0,AFT-MC-00,True,26.0
245,xx,255275862981737855_micro_set1_MD_5_BIS_v1,diverged,1.0,,1.875,21.875,True,6824555008.0,8.0,AFT-MC-00,True,1.0
246,ok,255751837889599008_micro_set0_RESISC_v1,success,1.0,3.444007748365402,3.125,20.625,False,397249536.0,2.0,AFT-MC-00,True,50.0
247,xx,25600848175767384_micro_set2_RSD_v1,OOM,,,,,,,,,,
248,ok,256411730487086451_micro_set0_BCT_v1,success,1.0,3.2587890625,0.0,50.0,False,10153353216.0,2.0,AFT-MC-00,False,1.0
249,ok,257350527201314620_micro_set1_INS_2_v1,success,1.0,3.314000129699707,0.0,18.75,False,10311234048.0,8.0,AFT-MC-00,False,1.0
250,xx,258136654531087124_micro_set0_FLW_v1,success,,,,,,,,,,
251,ok,25840978725710181_micro_set2_PLT_DOC_v1,success,1.0,3.60595703125,6.25,26.25,True,1854335488.0,4.0,AFT-MC-00,True,26.0
252,ok,25844013145982880_micro_set0_TEX_v1,success,1.0,3.591771790385246,5.625,31.875,False,1628004864.0,2.0,AFT-MC-00,True,50.0
253,ok,25887852894580963_micro_set2_FNG_v1,success,1.0,3.3412109375,6.875,28.125,False,798364672.0,16.0,AFT-MC-00,True,50.0
254,ok,25944534896843828_micro_set1_RSICB_v1,success,1.0,3.8772320687770843,1.875,28.125,False,852390912.0,4.0,AFT-MC-00,True,50.0
255,ok,25959323476649340_micro_set1_MED_LF_v1,success,1.0,2.995323288440704,3.75,23.125,False,8553051648.0,2.0,AFT-MC-00,True,50.0
256,ok,2596125947676972_micro_set0_BCT_v1,success,1.0,3.049470067024231,0.0,12.5,False,9410896384.0,4.0,AFT-MC-00,False,1.0
257,xx,26071533950328526_micro_set2_FNG_v1,OOM,,,,,,,,,,
258,ok,2640692126730496_micro_set0_BRD_v1,success,1.0,2906680.325,4.375,25.0,False,928706560.0,8.0,AFT-MC-00,True,50.0
259,ok,26545429374632319_micro_set0_RESISC_v1,success,1.0,3.11572265625,2.5,26.25,True,4747492352.0,4.0,AFT-MC-00,True,26.0
260,ok,267852723874992014_micro_set1_ACT_40_v1,success,1.0,3.0272226333618164,0.0,25.0,False,10410563072.0,4.0,AFT-MC-00,False,1.0
261,ok,26867959471240006_micro_set0_BRD_v1,success,1.0,2.994876492023468,6.875,35.0,False,3710030848.0,8.0,AFT-MC-00,True,50.0
262,ok,270070643027694192_micro_set2_PLT_DOC_v1,success,1.0,2.9920364141464235,6.875,26.875,False,8455980032.0,16.0,AFT-MC-00,True,50.0
263,xx,2691641768641637_micro_set0_PLT_VIL_v1,OOM,,,,,,,,,,
264,ok,27128121773722983_micro_set1_DOG_v1,success,1.0,2.9920847039473686,6.578947368421052,34.210526717336556,True,1703129088.0,32.0,AFT-MC-00,True,26.0
265,ok,27195437120445246_micro_set2_BTS_v1,success,1.0,3.005994701385498,3.75,23.75,False,8818299392.0,128.0,AFT-MC-00,True,50.0
266,ok,27245515114777582_micro_set1_MD_5_BIS_v1,success,1.0,3.040672206878662,8.125,31.875,False,1486731264.0,64.0,AFT-MC-00,True,50.0
267,ok,27362483218605805_micro_set2_TEX_ALOT_v1,success,1.0,3.3330078125,0.0,0.0,False,10231993856.0,4.0,AFT-MC-00,False,1.0
268,xx,27386247962895902_micro_set1_TEX_DTD_v1,success,,,,,,,,,,
269,xx,274993839733304513_micro_set2_BTS_v1,cuDNN_error,,,,,,,,,,
270,ok,27609914670453696_micro_set2_RSD_v1,success,1.0,3.8885982036590576,7.8125,27.34375,False,10197231104.0,64.0,AFT-MC-00,False,1.0
271,ok,276510605490542174_micro_set2_PLT_DOC_v1,success,1.0,3.0198068618774414,3.75,21.875,False,4634374144.0,256.0,AFT-MC-00,True,50.0
272,ok,27666283593336698_micro_set1_TEX_DTD_v1,success,1.0,3.107305586338043,6.875,31.875,False,6502666752.0,4.0,AFT-MC-00,True,50.0
273,xx,27674296603808385_micro_set1_DOG_v1,AMP,,,,,,,,,,
274,ok,2791543962924994_micro_set1_APL_v1,success,1.0,8.530981123570794e+17,4.375,23.125,False,7001490432.0,8.0,AFT-MC-00,True,50.0
275,ok,279881315131776318_micro_set1_MD_5_BIS_v1,success,1.0,3.2723825961351394,3.75,25.625,False,1618551296.0,2.0,AFT-MC-00,True,50.0
276,xx,283881737186725977_micro_set1_RSICB_v1,AMP,,,,,,,,,,
277,ok,10064088771022210_micro_set1_INS_2_v1,success,1.0,3.1555832266807555,5.0,23.75,False,206526464.0,8.0,AFT-MC-01,True,50.0
278,xx,101008085095368131_micro_set0_PLK_v1,AMP,,,,,,,,,,
279,ok,10069408305057294_micro_set2_FNG_v1,success,1.0,3.1286266684532165,3.125,25.625,False,1524698112.0,2.0,AFT-MC-01,True,50.0
280,ok,100792204074428891_micro_set1_INS_2_v1,success,1.0,,5.0,23.75,True,9944972800.0,8.0,AFT-MC-01,True,26.0
281,xx,100867773310318395_micro_set2_PRT_v1,AMP,,,,,,,,,,
282,xx,28702093876693825_micro_set1_DOG_v1,AMP,,,,,,,,,,
283,xx,101042363122732959_micro_set1_ACT_40_v1,OOM,,,,,,,,,,
284,ok,28766055060806708_micro_set1_DOG_v1,success,1.0,2.92639632601487,10.526315789473685,33.55263157894737,False,2652552192.0,4.0,AFT-MC-00,True,50.0
285,ok,101233308578836232_micro_set0_PLK_v1,success,1.0,3.646800754185781e+29,3.75,24.375,False,6890045952.0,4.0,AFT-MC-01,True,50.0
286,ok,10207461071584764_micro_set0_TEX_v1,success,1.0,3.138152280449867,0.625,13.75,False,3348228608.0,2.0,AFT-MC-01,True,50.0
287,xx,101887419539863251_micro_set0_SPT_v1,OOM,,,,,,,,,,
288,xx,28805993802827297_micro_set2_BTS_v1,batch_size>dataset_size,,,,,,,,,,
289,ok,28934423760389244_micro_set2_INS_v1,success,1.0,1.079508765923659e+18,5.0,30.625,False,3296850432.0,16.0,AFT-MC-00,True,50.0
290,ok,28985281059947865_micro_set2_PRT_v1,success,1.0,3.3671875,6.875,23.75,False,4689132032.0,256.0,AFT-MC-00,True,50.0
291,xx,2912540150672861_micro_set0_SPT_v1,AMP,,,,,,,,,,
292,ok,29221533259129066_micro_set0_TEX_v1,success,1.0,3.4339301943778993,3.125,13.125,False,7529830400.0,8.0,AFT-MC-00,True,50.0
293,xx,29225963878758061_micro_set0_PLK_v1,OOM,,,,,,,,,,
294,ok,29591534746898589_micro_set0_MD_MIX_v1,success,1.0,3.15791015625,6.25,26.25,False,1687981056.0,4.0,AFT-MC-00,True,50.0
295,ok,29601195734144161_micro_set0_TEX_v1,success,1.0,2.9900390625,1.875,33.125,False,184909824.0,2.0,AFT-MC-00,True,50.0
296,ok,29630053658635368_micro_set2_MD_6_v1,success,1.0,3.353976607322693,5.625,26.875,False,3834665472.0,16.0,AFT-MC-00,True,50.0
297,ok,29778781473833061_micro_set2_INS_v1,success,1.0,3.22255859375,2.5,28.125,True,1513939968.0,4.0,AFT-MC-00,True,26.0
298,ok,30031805545335490_micro_set1_TEX_DTD_v1,success,1.0,3.2000290513038636,5.625,22.5,False,517541376.0,8.0,AFT-MC-00,True,50.0
299,ok,30170319608294941_micro_set1_APL_v1,success,1.0,3.19921875,0.0,15.625,False,10199977984.0,16.0,AFT-MC-00,False,1.0
300,ok,30306242527099878_micro_set1_ACT_40_v1,success,1.0,2.9872723817825317,6.25,18.75,False,10332130816.0,8.0,AFT-MC-00,False,1.0
301,ok,30531669707919614_micro_set1_MD_5_BIS_v1,success,1.0,16031.0517578125,8.75,28.125,False,4294223360.0,256.0,AFT-MC-00,True,50.0
302,xx,102385025054285818_micro_set1_MD_5_BIS_v1,NoCUDA,,,,,,,,,,
303,xx,10272260274629091_micro_set0_MD_MIX_v1,NoCUDA,,,,,,,,,,
304,xx,103116179614148495_micro_set0_PLK_v1,NoCUDA,,,,,,,,,,
305,xx,10333194628139728_micro_set1_DOG_v1,NoCUDA,,,,,,,,,,
306,xx,103738728459268691_micro_set2_MD_6_v1,NoCUDA,,,,,,,,,,
307,xx,10375821800520623_micro_set1_PNU_v1,NoCUDA,,,,,,,,,,
308,ok,103801909989522244_micro_set2_PLT_DOC_v1,success,1.0,3.4015384197235106,4.375,22.5,False,481935872.0,8.0,AFT-MC-01,True,50.0
309,xx,30602807310629375_micro_set1_PNU_v1,batch_size>dataset_size,,,,,,,,,,
310,xx,10382817040340026_micro_set0_BCT_v1,NoCUDA,,,,,,,,,,
311,ok,30657244744390621_micro_set2_AWA_v1,success,1.0,3.2490234375,0.0,9.375,False,10396570624.0,16.0,AFT-MC-00,False,1.0
312,xx,103983981429094228_micro_set0_FLW_v1,NoCUDA,,,,,,,,,,
313,xx,104355164295383178_micro_set2_INS_v1,NoCUDA,,,,,,,,,,
314,xx,10442945392419088_micro_set2_INS_v1,NoCUDA,,,,,,,,,,
315,xx,10453299174091674_micro_set1_DOG_v1,NoCUDA,,,,,,,,,,
316,ok,30816616454001742_micro_set0_PLT_VIL_v1,success,1.0,3.8641703724861145,10.0,35.625,False,626221056.0,8.0,AFT-MC-00,True,50.0
317,xx,104578784538350203_micro_set1_TEX_DTD_v1,NoCUDA,,,,,,,,,,
318,xx,104733655692864156_micro_set1_INS_2_v1,NoCUDA,,,,,,,,,,
319,ok,104872940363547915_micro_set1_DOG_v1,success,1.0,2.9381167763157894,5.2631578947368425,27.631579148141963,False,10418705920.0,128.0,AFT-MC-01,False,1.0
320,xx,105216879523536586_micro_set0_BCT_v1,NoCUDA,,,,,,,,,,
321,ok,106160353232239188_micro_set0_FLW_v1,success,1.0,3.3475055754184724,6.875,26.25,False,417607680.0,2.0,AFT-MC-01,True,50.0
322,ok,10660352685477574_micro_set0_PLT_VIL_v1,success,1.0,3.3188961148262024,1.875,16.875,False,7397744128.0,8.0,AFT-MC-01,True,50.0
323,ok,3106098290838484_micro_set0_BCT_v1,success,1.0,3.112782597541809,3.125,23.4375,False,9145980416.0,32.0,AFT-MC-00,False,1.0
324,xx,31072821873307180_micro_set0_SPT_v1,batch_size>dataset_size,,,,,,,,,,
325,ok,3111739300402023_micro_set2_PRT_v1,success,1.0,3.698681640625,7.5,27.5,True,1947486208.0,4.0,AFT-MC-00,True,26.0
326,ok,31186310609156015_micro_set2_PRT_v1,success,1.0,3.3017578125,0.0,18.75,False,10300960768.0,16.0,AFT-MC-00,False,1.0
327,xx,31255639248419793_micro_set0_RESISC_v1,AMP,,,,,,,,,,
328,xx,10682720300351158_micro_set0_FLW_v1,batch_size>dataset_size,,,,,,,,,,
329,ok,10709522953844585_micro_set2_PLT_DOC_v1,success,1.0,3.0009765625,7.5,21.875,False,7111043072.0,8.0,AFT-MC-01,True,50.0
330,ok,313341537424652156_micro_set1_INS_2_v1,success,1.0,3.2070175409317017,3.125,28.125,False,2702592000.0,4.0,AFT-MC-00,True,50.0
331,xx,31311055570507978_micro_set1_ACT_40_v1,OOM,,,,,,,,,,
332,xx,3141598309860976_micro_set1_RSICB_v1,batch_size>dataset_size,,,,,,,,,,
333,ok,31486977796219508_micro_set1_RSICB_v1,success,1.0,3.250321680307388,2.5,25.0,False,5435592704.0,4.0,AFT-MC-00,True,50.0
334,ok,3152406689109886_micro_set0_BRD_v1,success,1.0,3.0783969283103945,4.375,29.375,False,2932092928.0,8.0,AFT-MC-00,True,50.0
335,ok,31634567501282786_micro_set1_TEX_DTD_v1,success,1.0,3.712731182575226,3.75,20.625,False,1324823040.0,4.0,AFT-MC-00,True,50.0
336,xx,107447301546292657_micro_set0_FLW_v1,OOM,,,,,,,,,,
337,ok,10797665365270370_micro_set2_PRT_v1,success,1.0,2.983534336090088,0.0,25.0,False,10181047808.0,2.0,AFT-MC-01,False,1.0
338,ok,108233991511999785_micro_set0_PLK_v1,success,1.0,3.098828125,2.5,18.75,True,8034493952.0,32.0,AFT-MC-01,True,26.0
339,xx,31714653671345099_micro_set0_BRD_v1,AMP,,,,,,,,,,
340,ok,108783167871063662_micro_set0_BCT_v1,success,,,,,,,,,,
341,ok,317578086414636953_micro_set2_RSD_v1,success,1.0,,1.25,19.375,True,10254002688.0,8.0,AFT-MC-00,True,37.0
342,xx,31772398005909178_micro_set2_PLT_DOC_v1,batch_size>dataset_size,,,,,,,,,,
343,ok,318268278125990140_micro_set2_PRT_v1,success,1.0,3.5881227135658262,4.375,26.875,False,3627614208.0,8.0,AFT-MC-00,True,50.0
344,ok,31997652443282893_micro_set2_FNG_v1,success,1.0,3.0263671875,0.0,37.5,False,10201385472.0,4.0,AFT-MC-00,False,1.0
345,xx,31998402788703_micro_set2_AWA_v1,AMP,,,,,,,,,,
346,xx,3221470473223409_micro_set1_PLT_NET_v1,batch_size>dataset_size,,,,,,,,,,
347,ok,108958629010356510_micro_set2_PRT_v1,success,1.0,3.3748154640197754,0.0,25.0,False,10416112128.0,4.0,AFT-MC-01,False,1.0
348,xx,323089014621560519_micro_set2_TEX_ALOT_v1,diverged,1.0,,4.6875,54.6875,True,10111343616.0,32.0,AFT-MC-00,False,1.0
349,xx,108961191800846007_micro_set2_FNG_v1,AMP,,,,,,,,,,
350,xx,109448860622147819_micro_set2_RSD_v1,batch_size>dataset_size,,,,,,,,,,
351,xx,10960253178382505_micro_set0_BCT_v1,AMP,,,,,,,,,,
352,xx,323719742426105951_micro_set0_PLK_v1,batch_size>dataset_size,,,,,,,,,,
353,xx,32507843483952538_micro_set1_PLT_NET_v1,batch_size>dataset_size,,,,,,,,,,
354,ok,110181972889870060_micro_set1_ACT_40_v1,success,1.0,3.2679707527160646,3.125,19.375,False,220854272.0,8.0,AFT-MC-01,True,50.0
355,ok,11041425383980231_micro_set1_MED_LF_v1,success,1.0,3.2431396484375,4.375,21.25,True,1446695424.0,2.0,AFT-MC-01,True,26.0
356,xx,110640707489925317_micro_set2_PRT_v1,AMP,,,,,,,,,,
357,ok,110993101986087815_micro_set2_BTS_v1,success,1.0,3.25,0.0,0.0,False,10460310016.0,4.0,AFT-MC-01,False,1.0
358,xx,111008273690591405_micro_set2_PRT_v1,batch_size>dataset_size,,,,,,,,,,
359,ok,111056488112162772_micro_set2_INS_v1,success,1.0,2.992667090892792,6.25,28.75,False,6071523840.0,2.0,AFT-MC-01,True,50.0
360,xx,32869771299699387_micro_set2_TEX_ALOT_v1,AMP,,,,,,,,,,
361,ok,32878106309006802_micro_set2_PRT_v1,success,1.0,2.9981730818748473,7.5,29.375,False,9980651008.0,2.0,AFT-MC-00,True,50.0
362,ok,3281454981442040_micro_set1_ACT_40_v1,success,1.0,3.0433287620544434,7.8125,28.125,False,8708890624.0,32.0,AFT-MC-00,False,1.0
363,ok,33000458711487693_micro_set1_RSICB_v1,success,1.0,3.10546875,5.0,20.625,False,6559013888.0,256.0,AFT-MC-00,True,50.0
364,ok,33067923140440212_micro_set2_RSD_v1,success,1.0,3.343385362625122,4.375,20.625,False,4135331840.0,16.0,AFT-MC-00,True,50.0
365,ok,33127670089364604_micro_set2_FNG_v1,success,1.0,4.043827127035772e+31,0.0,0.0,False,10119834624.0,4.0,AFT-MC-00,False,1.0
366,ok,332591498288785105_micro_set0_FLW_v1,success,1.0,3.3689453125,5.0,21.25,False,1559723008.0,16.0,AFT-MC-00,True,50.0
367,ok,33260833310488408_micro_set0_FLW_v1,success,1.0,3.119921922683716,0.0,12.5,False,9097777152.0,32.0,AFT-MC-00,False,1.0
368,xx,330795445978963114_micro_set2_PRT_v1,OOM,,,,,,,,,,
369,ok,334426668978393504_micro_set0_PLT_VIL_v1,success,1.0,3.0168809950351716,4.375,25.0,False,3323564032.0,2.0,AFT-MC-00,True,50.0
370,xx,33336325831711488_micro_set1_DOG_v1,success,,,,,,,,,,
371,xx,111688720132160969_micro_set1_APL_v1,batch_size>dataset_size,,,,,,,,,,
372,ok,111758544761131579_micro_set0_SPT_v1,success,1.0,3.1240234375,0.0,12.5,False,9943855616.0,4.0,AFT-MC-01,False,1.0
373,xx,33696237681455308_micro_set2_MD_6_v1,batch_size>dataset_size,,,,,,,,,,
374,xx,3384992172407741_micro_set2_ACT_410_v1,batch_size>dataset_size,,,,,,,,,,
375,ok,34329319476220913_micro_set2_ACT_410_v1,success,,,,,,,,,,
376,xx,34056001759565512_micro_set0_PLK_v1,OOM,,,,,,,,,,
377,ok,34450236411676349_micro_set2_INS_v1,success,1.0,3.055078125,9.375,23.125,True,98337280.0,8.0,AFT-MC-00,True,26.0
378,xx,345367985387925818_micro_set2_RSD_v1,OOM,,,,,,,,,,
379,ok,11232176506173553_micro_set0_PLT_VIL_v1,success,1.0,,5.0,20.625,True,6724664832.0,128.0,AFT-MC-01,True,26.0
380,ok,1125550325891778_micro_set2_PRT_v1,success,1.0,3.144218325614929,0.0,37.5,False,9667427328.0,4.0,AFT-MC-01,False,1.0
381,ok,34822441434684820_micro_set1_RSICB_v1,success,1.0,3.175754952430725,4.375,25.625,False,63063040.0,8.0,AFT-MC-00,True,50.0
382,xx,3481665266152499_micro_set1_INS_2_v1,AMP,,,,,,,,,,
383,xx,34840742457786659_micro_set0_PLK_v1,batch_size>dataset_size,,,,,,,,,,
384,ok,348968563338247694_micro_set1_PLT_NET_v1,success,1.0,3.008056163787842,5.0,26.875,False,7864589312.0,32.0,AFT-MC-00,True,50.0
385,ok,3498012943085777_micro_set1_MED_LF_v1,success,1.0,3.648828125,5.0,19.375,False,2226479104.0,8.0,AFT-MC-00,True,50.0
386,xx,11294369500828987_micro_set2_BTS_v1,AMP,,,,,,,,,,
387,xx,11329662492329588_micro_set1_PLT_NET_v1,AMP,,,,,,,,,,
388,xx,113929407652214051_micro_set0_CRS_v1,NoCUDA,,,,,,,,,,
389,xx,11407679792683570_micro_set2_RSD_v1,NoCUDA,,,,,,,,,,
390,xx,34981494091781560_micro_set1_APL_v1,batch_size>dataset_size,,,,,,,,,,
391,xx,114546017694267671_micro_set2_TEX_ALOT_v1,NoCUDA,,,,,,,,,,
392,xx,11476587544801791_micro_set2_PRT_v1,NoCUDA,,,,,,,,,,
393,xx,115102344148038249_micro_set2_INS_v1,NoCUDA,,,,,,,,,,
394,xx,115773527618818352_micro_set1_MD_5_BIS_v1,NoCUDA,,,,,,,,,,
395,xx,116274070191740364_micro_set2_MD_6_v1,NoCUDA,,,,,,,,,,
396,xx,116431692118239656_micro_set1_MED_LF_v1,NoCUDA,,,,,,,,,,
397,xx,116453613536578276_micro_set2_ACT_410_v1,NoCUDA,,,,,,,,,,
398,xx,11657417681790453_micro_set2_ACT_410_v1,NoCUDA,,,,,,,,,,
399,xx,116606916197637413_micro_set0_PLT_VIL_v1,NoCUDA,,,,,,,,,,
400,ok,117149812167292096_micro_set2_BTS_v1,success,1.0,3.247808277606964,4.375,23.125,False,5373977600.0,8.0,AFT-MC-01,True,50.0
401,ok,3506344555283198_micro_set2_ACT_410_v1,success,1.0,3.0123149394989013,3.75,21.875,False,4749006848.0,32.0,AFT-MC-00,True,50.0
402,xx,117378106896719013_micro_set2_TEX_ALOT_v1,NoCUDA,,,,,,,,,,
403,ok,117169562334722844_micro_set1_DOG_v1,success,1.0,2.8517539501190186,12.5,37.5,False,9410833408.0,4.0,AFT-MC-01,False,1.0
404,xx,117392600383046583_micro_set1_PLT_NET_v1,NoCUDA,,,,,,,,,,
405,xx,1180285331637454_micro_set2_MD_6_v1,batch_size>dataset_size,,,,,,,,,,
406,ok,117640019982003765_micro_set0_BCT_v1,success,1.0,3.12109375,1.875,28.125,False,9174659072.0,128.0,AFT-MC-01,False,1.0
407,ok,118365331027723443_micro_set1_PLT_NET_v1,success,1.0,3.490234375,6.25,18.75,False,10377249280.0,8.0,AFT-MC-01,False,1.0
408,xx,35557183312362359_micro_set2_FNG_v1,NoCUDA,,,,,,,,,,
409,ok,11841411722379396_micro_set2_MD_6_v1,success,1.0,1.4698792608621133e+18,3.75,15.625,False,6963469824.0,16.0,AFT-MC-01,True,50.0
410,ok,356569137431515757_micro_set0_SPT_v1,success,1.0,3.181640625,0.0,18.75,False,10290943488.0,8.0,AFT-MC-00,False,1.0
411,xx,357105393424694522_micro_set2_MD_6_v1,NoCUDA,,,,,,,,,,
412,ok,35763895248526339_micro_set2_PLT_DOC_v1,success,1.0,3.0361328125,12.5,12.5,False,10455329280.0,4.0,AFT-MC-00,False,1.0
413,xx,35948481443584597_micro_set1_APL_v1,NoCUDA,,,,,,,,,,
414,ok,360039838852778807_micro_set1_RSICB_v1,success,1.0,,5.0,23.75,True,3382371328.0,64.0,AFT-MC-00,True,26.0
415,ok,3637049094646590_micro_set1_DOG_v1,success,1.0,3.450150778419093,3.2894737344039116,19.73684220564993,False,4626662912.0,128.0,AFT-MC-00,True,50.0
416,xx,3637529715119619_micro_set2_MD_6_v1,AMP,,,,,,,,,,
417,xx,360636705803146_micro_set1_MD_5_BIS_v1,OOM,,,,,,,,,,
418,xx,364846614852416713_micro_set0_RESISC_v1,OOM,,,,,,,,,,
419,xx,3682144931778142_micro_set1_MD_5_BIS_v1,batch_size>dataset_size,,,,,,,,,,
420,ok,36737788414269585_micro_set1_RSICB_v1,success,1.0,3.090380859375,8.75,23.125,False,709716992.0,4.0,AFT-MC-00,True,50.0
421,xx,36834059989734750_micro_set2_RSD_v1,OOM,,,,,,,,,,
422,xx,11860594279710226_micro_set1_RSICB_v1,batch_size>dataset_size,,,,,,,,,,
423,xx,118640280636692215_micro_set1_DOG_v1,diverged,1.0,,4.605263157894737,22.36842105263158,True,8290770432.0,16.0,AFT-MC-01,True,1.0
424,ok,119311801752515423_micro_set0_BCT_v1,success,1.0,3.03515625,12.5,12.5,False,10292285440.0,4.0,AFT-MC-01,False,1.0
425,xx,119673713810985223_micro_set2_PRT_v1,diverged,1.0,,4.6875,28.125,True,10110313472.0,64.0,AFT-MC-01,False,1.0
426,ok,119760181457183460_micro_set2_PLT_DOC_v1,success,,,,,,,,,,
427,ok,11980271371651449_micro_set2_TEX_ALOT_v1,success,1.0,3.4287109375,31.25,37.5,False,10337381376.0,8.0,AFT-MC-01,False,1.0
428,xx,36979536102240761_micro_set0_BCT_v1,batch_size>dataset_size,,,,,,,,,,
429,xx,37379293642433487_micro_set1_DOG_v1,OOM,,,,,,,,,,
430,ok,37382275699742908_micro_set0_SPT_v1,success,1.0,3.237867593765259,12.5,18.75,False,10356440064.0,8.0,AFT-MC-00,False,1.0
431,ok,374568150337374852_micro_set2_AWA_v1,success,1.0,3.269861900806427,1.25,15.625,False,783460864.0,2.0,AFT-MC-00,True,50.0
432,ok,3755384103365887_micro_set1_DOG_v1,success,1.0,3.1669921875,1.5625,22.65625,False,8932196864.0,64.0,AFT-MC-00,False,1.0
433,xx,120746312042618591_micro_set2_INS_v1,success,,,,,,,,,,
434,ok,37641632603982107_micro_set2_MD_6_v1,success,1.0,4.09404296875,4.375,29.375,True,1060315136.0,8.0,AFT-MC-00,True,26.0
435,xx,12102367797678617_micro_set0_BRD_v1,NoCUDA,,,,,,,,,,
436,xx,122121065041439374_micro_set1_INS_2_v1,NoCUDA,,,,,,,,,,
437,xx,12252478220937134_micro_set1_DOG_v1,NoCUDA,,,,,,,,,,
438,xx,122692267736669143_micro_set1_APL_v1,NoCUDA,,,,,,,,,,
439,xx,12322007084825417_micro_set0_TEX_v1,NoCUDA,,,,,,,,,,
440,xx,3782692118851020_micro_set0_BRD_v1,NoCUDA,,,,,,,,,,
441,ok,12326434624802332_micro_set2_TEX_ALOT_v1,success,1.0,3.7767717838287354,0.0,3.125,False,10324016640.0,16.0,AFT-MC-01,False,1.0
442,xx,3804745640867708_micro_set0_BCT_v1,NoCUDA,,,,,,,,,,
443,xx,383829545285278370_micro_set0_TEX_v1,NoCUDA,,,,,,,,,,
444,xx,383880875415339206_micro_set1_MED_LF_v1,NoCUDA,,,,,,,,,,
445,xx,38410748698188755_micro_set0_RESISC_v1,NoCUDA,,,,,,,,,,
446,ok,12373931473995469_micro_set0_BCT_v1,success,1.0,3.365234375,0.0,18.75,False,10140454400.0,8.0,AFT-MC-01,False,1.0
447,xx,387131248974881940_micro_set2_INS_v1,NoCUDA,,,,,,,,,,
448,ok,3878777614674570_micro_set2_INS_v1,success,1.0,3.0237293243408203,6.25,25.0,False,10276515328.0,8.0,AFT-MC-00,False,1.0
449,xx,387815964561787792_micro_set1_TEX_DTD_v1,OOM,,,,,,,,,,
