output_state,experiment,diagnosis
ok,108105410285201877_mini_set1_RSICB_v1,success
ok,108414957486605118_mini_set0_TEX_v1,success
xx,11063130284940061_mini_set1_MD_5_BIS_v1,success
xx,11113727737026257_mini_set1_PNU_v1,batch_size>dataset_size
xx,111443227500859207_mini_set0_BCT_v1,diverged
ok,109383198881233789_mini_set2_PLT_DOC_v1,success
ok,14947581833562154_mini_set1_DOG_v1,success
xx,112031328008420686_mini_set1_INS_2_v1,OOM
ok,112101010992050333_mini_set1_MED_LF_v1,success
ok,109389643513289220_mini_set0_RESISC_v1,success
ok,109451725992152409_mini_set2_PRT_v1,success
xx,10988279286674990_mini_set1_MD_5_BIS_v1,success
ok,112290521171955693_mini_set1_DOG_v1,success
xx,107368816719204585_mini_set0_SPT_v1,success
ok,10737428391145904_mini_set1_APL_v1,success
ok,10751699084817737_mini_set0_PLK_v1,success
ok,114479347255425504_mini_set0_TEX_v1,success
ok,112267995459033974_mini_set2_FNG_v1,success
ok,108948319690000341_mini_set1_PNU_v1,success
ok,107972723897830691_mini_set1_RSICB_v1,success
ok,108078701443529373_mini_set2_ACT_410_v1,success
ok,25620698192901490_mini_set1_ACT_40_v1,success
ok,11285799849808428_mini_set2_FNG_v1,success
xx,107892511215767805_mini_set0_BCT_v1,AMP
ok,11328587162659965_mini_set2_ACT_410_v1,success
xx,10808196717302007_mini_set2_INS_v1,AMP
xx,108387185896535559_mini_set2_PLT_DOC_v1,AMP
xx,11076446549961693_mini_set1_TEX_DTD_v1,AMP
xx,113404734307621383_mini_set2_PLT_DOC_v1,diverged
xx,11003369668947863_mini_set2_TEX_ALOT_v1,OOM
ok,113789798816825826_mini_set2_PRT_v1,success
xx,11158402310276499_mini_set2_FNG_v1,OOM
ok,109831727706491781_mini_set0_TEX_v1,success
ok,111849153278200055_mini_set0_PLK_v1,success
xx,25657687956083065_mini_set1_MD_5_BIS_v1,AMP
xx,25698508125326751_mini_set1_INS_2_v1,AMP
ok,25735992591025245_mini_set2_AWA_v1,success
ok,114738485559364190_mini_set0_RESISC_v1,success
ok,11482808909584491_mini_set2_TEX_ALOT_v1,success
xx,10945569127375830_mini_set1_RSICB_v1,success
xx,107609506245182219_mini_set0_RESISC_v1,AMP
ok,10958747723780144_mini_set0_SPT_v1,success
ok,10959091469112288_mini_set0_BCT_v1,success
ok,108682363227176308_mini_set1_MD_5_BIS_v1,success
ok,10838210832947188_mini_set2_PLT_DOC_v1,success
ok,10979952672590830_mini_set1_INS_2_v1,success
ok,10871567533752035_mini_set0_MD_MIX_v1,success
ok,115025576693890350_mini_set2_RSD_v1,success
ok,10860182989603206_mini_set1_APL_v1,success
ok,10898012283611006_mini_set2_ACT_410_v1,success
ok,115930746419584799_mini_set2_ACT_410_v1,success
xx,11266118388452283_mini_set1_RSICB_v1,OOM
ok,109176093473691_mini_set0_PLT_VIL_v1,success
ok,112775039745637776_mini_set1_TEX_DTD_v1,success
ok,10892422417949624_mini_set0_BCT_v1,success
ok,116434357850240339_mini_set2_INS_v1,success
ok,117605826457707823_mini_set2_RSD_v1,success
ok,149711899569970645_mini_set2_RSD_v1,success
xx,10953338815776269_mini_set0_RESISC_v1,AMP
ok,1096185505069340_mini_set2_PLT_DOC_v1,success
ok,118415141966289905_mini_set0_SPT_v1,success
xx,11339299155903534_mini_set1_PLT_NET_v1,OOM
xx,113803554204531154_mini_set1_DOG_v1,NoCUDA
xx,114059023694180298_mini_set2_BTS_v1,NoCUDA
xx,118715585088081016_mini_set1_APL_v1,OOM
ok,114464104673464728_mini_set2_PLT_DOC_v1,success
ok,119151319848383092_mini_set2_TEX_ALOT_v1,success
ok,109123265097725341_mini_set2_RSD_v1,success
xx,109248411418131451_mini_set0_FLW_v1,AMP
xx,109733895068733658_mini_set1_PLT_NET_v1,OOM
ok,109943772315995113_mini_set1_PLT_NET_v1,success
ok,109558576269169816_mini_set2_AWA_v1,success
xx,257991306149234145_mini_set0_BCT_v1,diverged
ok,114735491597403569_mini_set0_SPT_v1,success
xx,11104217055143045_mini_set2_PRT_v1,batch_size>dataset_size
ok,119382085099135216_mini_set0_PLK_v1,success
ok,114739345841983283_mini_set0_MD_MIX_v1,success
ok,114745148825264667_mini_set1_ACT_40_v1,success
xx,109851200363690891_mini_set0_SPT_v1,AMP
ok,11480643910688852_mini_set1_INS_2_v1,success
ok,109918278461275358_mini_set2_INS_v1,success
ok,110028615589694092_mini_set1_PNU_v1,success
ok,110053947175901642_mini_set2_PRT_v1,success
ok,11102112779168382_mini_set2_MD_6_v1,success
ok,152487555343622121_mini_set1_ACT_40_v1,success
xx,114980437304086647_mini_set1_INS_2_v1,AMP
ok,109003275435003224_mini_set1_ACT_40_v1,success
xx,1091729831245466_mini_set2_BTS_v1,NoCUDA
ok,11519337200369122_mini_set2_AWA_v1,success
xx,11526406828652247_mini_set2_BTS_v1,NoCUDA
ok,110278343885132049_mini_set0_RESISC_v1,success
xx,11547403441820187_mini_set1_ACT_40_v1,NoCUDA
ok,115396141955615092_mini_set1_TEX_DTD_v1,success
xx,11550676909389880_mini_set2_RSD_v1,NoCUDA
ok,111098865064094025_mini_set0_TEX_v1,success
xx,116414147623797495_mini_set0_BRD_v1,NoCUDA
xx,116292321030702509_mini_set0_BRD_v1,AMP
ok,111353070224376949_mini_set1_TEX_DTD_v1,success
ok,116559551506490321_mini_set1_MD_5_BIS_v1,success
ok,115305407099221234_mini_set0_CRS_v1,success
ok,11195676544856838_mini_set1_RSICB_v1,success
ok,1119983315879716_mini_set2_PLT_DOC_v1,success
ok,110102961070218129_mini_set0_SPT_v1,success
ok,112151141663786137_mini_set1_DOG_v1,success
ok,11679062245548185_mini_set1_DOG_v1,success
ok,110050464588502949_mini_set1_MD_5_BIS_v1,success
xx,1198393731037778_mini_set0_CRS_v1,OOM
ok,120640579377671657_mini_set0_RESISC_v1,success
ok,116884143057290885_mini_set1_PNU_v1,success
ok,11689378435360526_mini_set0_TEX_v1,success
xx,117381622998661399_mini_set1_TEX_DTD_v1,AMP
xx,111049241003905758_mini_set2_FNG_v1,OOM
xx,118043558110130226_mini_set0_BCT_v1,OOM
ok,11842419238487200_mini_set1_INS_2_v1,success
ok,11360708913798074_mini_set2_TEX_ALOT_v1,success
xx,112159148963877602_mini_set1_APL_v1,OOM
ok,10936733173252546_mini_set0_PLT_VIL_v1,success
ok,121179506742568347_mini_set1_MED_LF_v1,success
xx,153242036895602561_mini_set2_PRT_v1,AMP
ok,113744454300669073_mini_set1_PLT_NET_v1,success
ok,11583752211166505_mini_set1_APL_v1,success
ok,153728301502651461_mini_set0_CRS_v1,success
ok,15373362073279038_mini_set0_FLW_v1,success
xx,15419875607029577_mini_set1_RSICB_v1,diverged
xx,12142067130686441_mini_set2_ACT_410_v1,diverged
xx,15479143249567104_mini_set1_TEX_DTD_v1,OOM
ok,155111885676993618_mini_set0_MD_MIX_v1,success
ok,155428151109016937_mini_set0_BCT_v1,success
ok,11428942494025564_mini_set2_ACT_410_v1,success
ok,1127084196951670_mini_set0_MD_MIX_v1,success
xx,115884446411742601_mini_set1_RSICB_v1,AMP
xx,11451789216070412_mini_set2_FNG_v1,OOM
xx,111542084869090361_mini_set2_RSD_v1,AMP
ok,114535507831620311_mini_set2_PRT_v1,success
ok,110706306871346505_mini_set2_FNG_v1,success
xx,116090055176977396_mini_set1_PNU_v1,OOM
ok,261056809708864396_mini_set2_TEX_ALOT_v1,success
ok,11085838574971113_mini_set1_APL_v1,success
ok,110559667959305650_mini_set0_PLK_v1,success
xx,111093594857193135_mini_set1_INS_2_v1,AMP
ok,10976737216523583_mini_set1_ACT_40_v1,success
ok,111511793529399578_mini_set2_TEX_ALOT_v1,success
ok,11181929440338_mini_set0_PLT_VIL_v1,success
ok,11187296829132757_mini_set0_SPT_v1,success
ok,111929971156825212_mini_set2_MD_6_v1,success
ok,1166594633082373_mini_set2_TEX_ALOT_v1,success
ok,116800874265667409_mini_set2_RSD_v1,success
ok,11497374516898164_mini_set0_TEX_v1,success
ok,119383230552074456_mini_set2_PRT_v1,success
ok,119815615874071000_mini_set1_RSICB_v1,success
ok,115020592079933751_mini_set0_BCT_v1,success
ok,120134206301040335_mini_set1_INS_2_v1,success
xx,11956416895784693_mini_set1_MED_LF_v1,OOM
xx,12160480611074035_mini_set1_PLT_NET_v1,AMP
xx,122037919269719213_mini_set1_ACT_40_v1,AMP
ok,11017894198088742_mini_set0_MD_MIX_v1,success
ok,1111216266779351_mini_set1_ACT_40_v1,success
ok,26162654841644756_mini_set0_PLT_VIL_v1,success
ok,112431573376273107_mini_set0_MD_MIX_v1,success
ok,11171855263175871_mini_set2_MD_6_v1,success
xx,112442088784164605_mini_set2_PLT_DOC_v1,success
ok,111782118307830392_mini_set1_PNU_v1,success
ok,11266138547866154_mini_set1_TEX_DTD_v1,success
xx,263394241758001577_mini_set0_TEX_v1,success
ok,111672049410730848_mini_set2_INS_v1,success
ok,11188593037261544_mini_set1_ACT_40_v1,success
ok,11212801628535767_mini_set1_INS_2_v1,success
xx,112258218612959256_mini_set2_BTS_v1,success
xx,112812806514641902_mini_set2_PRT_v1,batch_size>dataset_size
ok,11297745411684277_mini_set1_ACT_40_v1,success
ok,11288668769560486_mini_set0_BRD_v1,success
ok,11311732762681693_mini_set2_ACT_410_v1,success
xx,113304429482425099_mini_set1_INS_2_v1,AMP
ok,113429059021149187_mini_set1_PLT_NET_v1,success
ok,11403725740969444_mini_set2_FNG_v1,success
ok,11066097470776439_mini_set2_PRT_v1,success
ok,120600125986303374_mini_set1_MD_5_BIS_v1,success
ok,11093924794319313_mini_set0_PLT_VIL_v1,success
ok,26637872624942752_mini_set2_PLT_DOC_v1,success
ok,11389665303391595_mini_set2_TEX_ALOT_v1,success
ok,112125059729922881_mini_set0_TEX_v1,success
xx,115009854040993677_mini_set0_TEX_v1,OOM
ok,12085727702969032_mini_set0_BCT_v1,success
ok,11503209915951982_mini_set1_MED_LF_v1,success
ok,11148732579061670_mini_set0_SPT_v1,success
xx,11518333961072364_mini_set2_FNG_v1,OOM
ok,11706750471316235_mini_set1_ACT_40_v1,success
ok,11297662580166482_mini_set2_PLT_DOC_v1,success
ok,112234238239601792_mini_set2_FNG_v1,success
xx,11288132367329473_mini_set1_ACT_40_v1,AMP
ok,113379916851792148_mini_set0_RESISC_v1,success
ok,11391977631078031_mini_set2_RSD_v1,success
xx,11184065702182150_mini_set1_PNU_v1,batch_size>dataset_size
ok,11394659264619952_mini_set0_BCT_v1,success
ok,11423936881478657_mini_set2_PLT_DOC_v1,success
xx,11708219524759225_mini_set1_PNU_v1,AMP
ok,267343192595710703_mini_set2_PLT_DOC_v1,success
ok,114535085746420427_mini_set1_PNU_v1,success
xx,117215378294868429_mini_set0_BCT_v1,AMP
ok,117424925226502924_mini_set0_CRS_v1,success
xx,11219444451884215_mini_set0_CRS_v1,OOM
ok,11492182327072341_mini_set2_BTS_v1,success
xx,11352267590581907_mini_set1_PLT_NET_v1,OOM
ok,1138900789102723_mini_set0_PLK_v1,success
ok,11367223205658821_mini_set0_BCT_v1,success
ok,114043802479071970_mini_set2_PLT_DOC_v1,success
xx,11275132377255157_mini_set2_BTS_v1,AMP
ok,11411066320821666_mini_set1_PNU_v1,success
ok,26776791891684826_mini_set2_TEX_ALOT_v1,success
ok,11278840106759378_mini_set0_TEX_v1,success
xx,11288733275927932_mini_set1_PNU_v1,batch_size>dataset_size
xx,26900191404318179_mini_set1_PNU_v1,OOM
ok,112319352418206073_mini_set0_CRS_v1,success
ok,26911187569415947_mini_set1_RSICB_v1,success
ok,112511125040866440_mini_set2_AWA_v1,success
xx,114320723547568939_mini_set1_PNU_v1,OOM
xx,114553744876978981_mini_set0_CRS_v1,diverged
xx,113218650212669910_mini_set2_ACT_410_v1,OOM
ok,2695538024568438_mini_set1_ACT_40_v1,success
ok,113421404788599615_mini_set1_MED_LF_v1,success
xx,156484449796762261_mini_set1_TEX_DTD_v1,OOM
xx,113582478506641537_mini_set0_TEX_v1,AMP
ok,121731667554821691_mini_set0_SPT_v1,success
ok,1573806413801746_mini_set0_SPT_v1,success
ok,115179197644996803_mini_set2_FNG_v1,success
xx,115103736879717448_mini_set1_MD_5_BIS_v1,OOM
xx,2699111406097429_mini_set2_PRT_v1,OOM
xx,112828326391030635_mini_set0_BRD_v1,AMP
ok,11541727304978219_mini_set0_FLW_v1,success
ok,115659454991343884_mini_set2_TEX_ALOT_v1,success
ok,158049470498839920_mini_set0_TEX_v1,success
ok,11765550621976414_mini_set2_TEX_ALOT_v1,success
ok,115810098522472865_mini_set2_PLT_DOC_v1,success
ok,116750003979360877_mini_set0_BRD_v1,success
ok,116798351076364441_mini_set0_PLK_v1,success
ok,113385187050576609_mini_set0_MD_MIX_v1,success
ok,27314255355618088_mini_set2_INS_v1,success
ok,27323159341996485_mini_set1_MED_LF_v1,success
ok,15864444278382509_mini_set1_TEX_DTD_v1,success
xx,157952725619637452_mini_set0_BRD_v1,OOM
xx,27319538849396282_mini_set2_MD_6_v1,OOM
xx,158968942822764512_mini_set0_BRD_v1,OOM
ok,15962554521763863_mini_set2_PLT_DOC_v1,success
ok,16002677812492218_mini_set2_RSD_v1,success
ok,16025062610312428_mini_set0_MD_MIX_v1,success
xx,159994177645873102_mini_set0_BCT_v1,OOM
xx,12178948227959049_mini_set1_PLT_NET_v1,AMP
xx,16071211778903199_mini_set2_MD_6_v1,AMP
xx,27346241240467745_mini_set0_PLK_v1,OOM
xx,160899733548933034_mini_set0_PLK_v1,OOM
ok,2750689275774922_mini_set2_PRT_v1,success
xx,16105930949792045_mini_set2_AWA_v1,success
xx,16108037206769181_mini_set0_FLW_v1,success
ok,27555266814346099_mini_set1_PNU_v1,success
xx,116540038913939190_mini_set0_BCT_v1,OOM
xx,117738498004832593_mini_set1_PLT_NET_v1,OOM
xx,161144361466081650_mini_set1_RSICB_v1,OOM
ok,115730004006993449_mini_set2_BTS_v1,success
xx,161304202004787749_mini_set2_MD_6_v1,success
xx,161574778489656833_mini_set2_BTS_v1,success
ok,11656541050364439_mini_set0_PLK_v1,success
xx,16208851107240001_mini_set0_BRD_v1,success
xx,11752221765094417_mini_set0_TEX_v1,AMP
xx,16253603051404993_mini_set0_BCT_v1,AMP
xx,16052387359120593_mini_set0_PLK_v1,OOM
xx,16313657585199013_mini_set2_INS_v1,OOM
xx,163915405447641699_mini_set1_APL_v1,OOM
xx,16469553778852657_mini_set0_SPT_v1,OOM
xx,16474784749012343_mini_set1_APL_v1,OOM
xx,16486774649713664_mini_set1_RSICB_v1,OOM
xx,16508596992472884_mini_set1_ACT_40_v1,OOM
xx,118319373626380657_mini_set1_ACT_40_v1,OOM
xx,165688413695036299_mini_set1_MD_5_BIS_v1,OOM
ok,118470989882091929_mini_set1_PNU_v1,success
xx,166830684998064113_mini_set1_MED_LF_v1,success
xx,167565629563550680_mini_set1_DOG_v1,success
xx,1679392335969029_mini_set0_SPT_v1,success
xx,16802234029513179_mini_set2_TEX_ALOT_v1,success
xx,16828487145308751_mini_set2_FNG_v1,success
xx,16847583111934417_mini_set1_INS_2_v1,success
xx,16924295275334493_mini_set2_AWA_v1,success
xx,2761865061501929_mini_set1_PLT_NET_v1,AMP
xx,16969527069564586_mini_set2_PRT_v1,AMP
xx,170216825879269538_mini_set1_INS_2_v1,AMP
xx,170446534530985442_mini_set2_PRT_v1,AMP
ok,11871348948773808_mini_set1_RSICB_v1,success
xx,17135523358826684_mini_set0_MD_MIX_v1,success
xx,27798561839589062_mini_set2_RSD_v1,OOM
xx,1717618668475614_mini_set2_MD_6_v1,OOM
xx,172090076093455609_mini_set0_SPT_v1,OOM
xx,17233173358769791_mini_set1_MED_LF_v1,OOM
xx,17263347943039459_mini_set2_AWA_v1,OOM
xx,173487521513801083_mini_set0_PLT_VIL_v1,OOM
xx,173827287766489209_mini_set2_BTS_v1,OOM
xx,17494323382678108_mini_set1_TEX_DTD_v1,OOM
xx,17499757668368752_mini_set0_SPT_v1,OOM
xx,17519348193568696_mini_set2_BTS_v1,OOM
xx,175302209383420393_mini_set1_TEX_DTD_v1,OOM
xx,175451023125547664_mini_set2_AWA_v1,OOM
xx,17674265332447163_mini_set1_INS_2_v1,OOM
xx,17749401319450664_mini_set1_PLT_NET_v1,OOM
ok,28044116998204599_mini_set0_PLK_v1,success
xx,17800264291880709_mini_set2_PLT_DOC_v1,success
xx,178321759983169335_mini_set2_TEX_ALOT_v1,success
xx,17873229469772614_mini_set1_ACT_40_v1,success
ok,116668816517440148_mini_set2_BTS_v1,success
ok,116807072328194492_mini_set2_BTS_v1,success
xx,116781076497315213_mini_set1_MED_LF_v1,AMP
ok,117817898410921223_mini_set0_BRD_v1,success
ok,116815220215093913_mini_set1_MD_5_BIS_v1,success
ok,113300572556579422_mini_set2_AWA_v1,success
ok,17912781616603047_mini_set1_MD_5_BIS_v1,success
xx,12206158227482929_mini_set0_PLK_v1,AMP
xx,17985549478624509_mini_set2_PLT_DOC_v1,OOM
ok,118939236622831610_mini_set1_RSICB_v1,success
ok,12207276077094040_mini_set0_BCT_v1,success
ok,122889923449993292_mini_set2_INS_v1,success
ok,119028009854521804_mini_set2_PRT_v1,success
ok,119277643007361371_mini_set1_MED_LF_v1,success
ok,28167345132921632_mini_set1_TEX_DTD_v1,success
xx,119628696108315903_mini_set0_CRS_v1,AMP
ok,119828124409769969_mini_set2_BTS_v1,success
ok,114159564896004192_mini_set1_ACT_40_v1,success
xx,28177733593680053_mini_set0_BCT_v1,OOM
xx,180143130709033072_mini_set1_DOG_v1,OOM
xx,11401823462056699_mini_set2_INS_v1,diverged
xx,18033790695625980_mini_set2_PRT_v1,OOM
ok,11551903818996982_mini_set0_PLT_VIL_v1,success
ok,12331999209497869_mini_set0_BCT_v1,success
xx,2845535448030779_mini_set1_INS_2_v1,OOM
ok,116865589478960263_mini_set1_PNU_v1,success
ok,115532602956930798_mini_set0_CRS_v1,success
xx,16423255074627224_mini_set0_MD_MIX_v1,OOM
ok,18050113099016498_mini_set1_ACT_40_v1,success
ok,116920491136641986_mini_set1_INS_2_v1,success
ok,2847050443025837_mini_set0_BRD_v1,success
ok,11703053346738036_mini_set0_PLK_v1,success
ok,115619059722168663_mini_set2_PLT_DOC_v1,success
xx,114947664441731155_mini_set2_AWA_v1,AMP
xx,115896744706349434_mini_set2_MD_6_v1,AMP
xx,123581672110445330_mini_set0_BCT_v1,AMP
xx,1243412738117721_mini_set0_FLW_v1,AMP
xx,124603135680385546_mini_set2_INS_v1,AMP
xx,1247004227235526_mini_set0_BRD_v1,AMP
ok,11592666096424861_mini_set0_MD_MIX_v1,success
xx,124971065103406731_mini_set0_RESISC_v1,success
ok,28546313853651769_mini_set1_APL_v1,success
xx,125021866133848512_mini_set2_PLT_DOC_v1,success
xx,125059232734621206_mini_set1_TEX_DTD_v1,success
ok,125238465280656746_mini_set0_PLK_v1,success
xx,125613413309979950_mini_set0_CRS_v1,success
ok,116823550890514739_mini_set2_PLT_DOC_v1,success
xx,125737508040448469_mini_set2_INS_v1,success
ok,126126820535212614_mini_set2_INS_v1,success
xx,11747322610498136_mini_set2_PLT_DOC_v1,success
xx,11387536977188364_mini_set0_MD_MIX_v1,success
ok,11751789553734288_mini_set2_PLT_DOC_v1,success
xx,113913919117177304_mini_set1_RSICB_v1,success
xx,114045310779111523_mini_set1_MD_5_BIS_v1,success
xx,122181804130705872_mini_set2_AWA_v1,success
xx,12251314204021979_mini_set0_SPT_v1,success
ok,114314365909589666_mini_set2_FNG_v1,success
xx,12255655361088108_mini_set2_AWA_v1,success
xx,12632508242493082_mini_set1_TEX_DTD_v1,OOM
xx,126942518704831418_mini_set2_TEX_ALOT_v1,OOM
ok,122701693140071012_mini_set2_BTS_v1,success
xx,127491405302766537_mini_set1_APL_v1,success
xx,11448355694472644_mini_set0_RESISC_v1,OOM
xx,12771191347202904_mini_set0_RESISC_v1,OOM
xx,117572235351126263_mini_set0_TEX_v1,OOM
ok,114803597947549794_mini_set1_RSICB_v1,success
xx,12778295861990899_mini_set0_BCT_v1,success
ok,11512730401199766_mini_set2_PLT_DOC_v1,success
xx,12780019191820247_mini_set1_TEX_DTD_v1,success
xx,12869156718295715_mini_set1_PNU_v1,success
xx,12894310988691914_mini_set0_PLK_v1,success
xx,127055883076765173_mini_set0_BCT_v1,OOM
xx,117810779019993020_mini_set1_RSICB_v1,OOM
xx,12923727893548651_mini_set0_BCT_v1,OOM
ok,12939437954714675_mini_set1_ACT_40_v1,success
xx,12985704580504984_mini_set1_MED_LF_v1,success
xx,130977910433410864_mini_set0_BCT_v1,success
xx,13142494207242928_mini_set0_TEX_v1,success
ok,122955430913213917_mini_set2_BTS_v1,success
xx,131504005755960743_mini_set2_FNG_v1,success
xx,12307722986068209_mini_set2_AWA_v1,success
xx,1316894429123846_mini_set1_APL_v1,success
xx,130926979568612711_mini_set1_MED_LF_v1,OOM
xx,123295938103048325_mini_set0_FLW_v1,NoCUDA
xx,132043438282475843_mini_set0_MD_MIX_v1,NoCUDA
xx,132807192126754799_mini_set0_BCT_v1,NoCUDA
xx,1235680512362067_mini_set0_MD_MIX_v1,NoCUDA
xx,124264986971278236_mini_set1_MD_5_BIS_v1,NoCUDA
xx,13311779189145285_mini_set2_PLT_DOC_v1,NoCUDA
xx,13226490666376313_mini_set1_MED_LF_v1,OOM
xx,134852421397868398_mini_set2_BTS_v1,NoCUDA
xx,13573137635968904_mini_set2_AWA_v1,NoCUDA
xx,119011413155159429_mini_set0_RESISC_v1,AMP
xx,13586397805655647_mini_set0_SPT_v1,NoCUDA
xx,13643079179001600_mini_set1_MED_LF_v1,NoCUDA
xx,13659596291793590_mini_set2_AWA_v1,NoCUDA
xx,137018623964385952_mini_set2_AWA_v1,NoCUDA
xx,13717414787572963_mini_set2_FNG_v1,NoCUDA
xx,138324931651076864_mini_set0_SPT_v1,NoCUDA
xx,13892658185697944_mini_set0_PLT_VIL_v1,NoCUDA
xx,139258895100189090_mini_set1_TEX_DTD_v1,NoCUDA
xx,140161403850311960_mini_set2_INS_v1,NoCUDA
xx,14076902331945332_mini_set0_CRS_v1,NoCUDA
xx,14094066044484447_mini_set1_PNU_v1,NoCUDA
xx,141405466592398454_mini_set2_PRT_v1,NoCUDA
xx,14146187292930034_mini_set0_TEX_v1,NoCUDA
xx,141540357681788639_mini_set0_FLW_v1,NoCUDA
xx,14219022433993817_mini_set1_ACT_40_v1,NoCUDA
xx,14262296856298611_mini_set2_TEX_ALOT_v1,NoCUDA
ok,11929138962340452_mini_set1_TEX_DTD_v1,success
xx,142825739500716441_mini_set0_BCT_v1,success
xx,143713565100644772_mini_set0_MD_MIX_v1,success
xx,14394123988976698_mini_set0_TEX_v1,success
ok,142669228654522853_mini_set2_AWA_v1,success
xx,14412323861192904_mini_set0_TEX_v1,success
xx,144306007409984703_mini_set0_PLK_v1,success
ok,125365785788218521_mini_set1_MED_LF_v1,success
xx,144357090238682982_mini_set1_MD_5_BIS_v1,success
xx,14470387054960279_mini_set0_SPT_v1,success
ok,115213260968961476_mini_set2_INS_v1,success
xx,14480055833643619_mini_set0_PLT_VIL_v1,success
xx,145656269691839778_mini_set0_TEX_v1,success
xx,14575186687943572_mini_set2_ACT_410_v1,success
xx,14603704269153732_mini_set1_RSICB_v1,success
ok,12007784339607170_mini_set1_ACT_40_v1,success
